aid,2555912,2547724,4098,1196048,40977,196632,57371,81951,8227,3301412,1212455,41,852010,131115,8904751,188464,3129397,2515005,5898302,81987,2547782,90183,8272,7889005,112,3301490,115,4641,8312,8316,1515647,965312,467086,6766740,2591166,57496,82077,4423838,65695,8986787,254116,194,3375299,8528073,3467981,114901,114902,336089,221,224,418020,8423,8425,1671408,860401,246,8724729,4530428,254,459007,377088,2881956,281,2908447,16672,8904752,290,8489,2539821,450862,2515248,90425,16437,8512,90439,2786,246094,8527,8528,164179,16724,123221,2531670,1417564,8765790,65889,2515298,7512422,362,180588,367,368,1302897,8564,373,376,442750,289515,391,7373192,4981130,98705,115092,344476,3596703,2695589,197035,16813,8700343,443,2523582,1769919,172484,745928,778698,1507787,168014,82390,213466,8773712,483,7832040,246253,1049074,499,9069045,508,94293,516,7946761,16906,8847884,1654,2941454,33295,9085456,9085457,530,1688087,536,8729,539,8734,369185,546,2759430,550,33319,16947,564,950837,3850808,3015226,205372,66109,377408,26038,2807845,98890,589,450929,33360,8785,4170330,15119,1507937,610,41573,434791,8807018,8816,8817,5825138,926323,115319,453396,205440,893575,344712,500361,74378,6275730,9077397,17046,2490480,680,33450,2949235,693,33467,49855,704,1237702,714,484043,3203793,6972116,8409909,197334,1426145,3105508,9069286,8940,2966259,1360628,66297,7970943,7799548,994090,582402,62935,2622222,228142,1360666,796,3405274,8990,802,8176424,8774444,47922,811823,819,1524536,9085754,451387,910141,830,66374,58183,246607,82771,2573142,33623,857,860,17246,2990943,369505,3597154,2974568,25450,1721195,1450871,11072,689028,901,25483,9100,910,9087811,172954,926,8504225,1762218,946,8291251,948,949,17336,1188796,963,1704912,844754,844755,980,33749,82904,9177,4072412,492512,2868196,2663400,50158,1009,3433459,5899256,443385,1328124,1022,1090560,9222,9004042,7685131,33805,418833,2991125,345113,17444,25638,2516017,9269,17929,637791,3212350,1087,2597953,6988872,9740,631898,123996,123999,410721,91236,1126,164970,197742,541811,9077881,9077883,9077884,9077885,861311,1366406,1161,3671188,2557079,3269802,66731,74927,9399,1210,2802879,1217,1426634,312528,1000660,2483415,156893,3074939,1257,4719852,632051,9053431,1281,2516227,8946949,926988,148750,17683,2729237,34072,1305,25896,394538,1586,288057,1339,2954,4932932,58699,1361229,7873870,25935,1364,8521046,3622236,42335,1377639,189804,1598831,1394,656755,320888,951674,58748,673152,1411,2647428,165255,861582,517519,9617,9621,337310,9631,1615271,8530844,583083,992686,1458,1462,984505,75195,8068000,2532813,603725,607698,3158265,6890968,542287,2098656,58854,8889839,1590769,202728,42490,75259,1533,99842,4572676,9081089,7710217,34315,3253772,149007,1050128,1555,681492,2704917,3122710,97199,58911,2868775,2516525,1689138,7982003,34356,46687,9086525,1214016,9796,370245,239174,240102,1410634,1613,1615,1877586,255579,616037,13926,1645,1652,222838,140921,116346,2819708,3319423,8717953,5834370,1669,8054409,33072,476829,9887,1697,9086629,9086630,4277928,626911,7333551,8730228,452287,100035,1148613,1734,1735,7333577,1742,1744,247507,9956,157413,444136,9078508,2534754,9078510,9969,1083130,476927,3884800,7067264,1443586,3622659,3614477,3401492,24878,2656022,321304,1817,75547,1263392,444193,116515,1833,1840,1841,5367602,3368759,124731,18242,3163972,8873798,2762568,591692,247629,517966,198482,9086804,87694,9070427,165724,3344224,4589412,18278,1907,157560,116606,5236608,9086853,2852743,1940,45892,3426205,8865694,1957,581092,181917,8497072,518072,853663,12341,10174,2697151,2918336,45387,8701893,116686,2000,2623451,3132411,3532775,42994,1427450,1607676,2069,7202838,3221529,3221530,2705437,10272,1706019,9087012,337965,9005104,2721841,3180606,8562751,8644675,2713669,10312,5554530,6948944,2664529,2130,10325,1468506,2738271,358,793617,2517105,2517109,534651,3721344,9087107,362628,7825543,133257,34954,9087115,2189,10384,1308355,7645332,174229,2204,6719646,8627909,9078949,9078951,9078952,485551,9087155,9078964,272569,10436,297158,1501383,4892878,3418332,2525406,805089,608484,305386,9005297,116978,2664692,65918,35063,264440,895225,10491,9075551,215308,2607374,3647760,600343,526616,428316,2607401,7219500,76079,7366962,264501,2763062,362809,1321275,303140,18755,362822,158026,2383,125267,1632598,489188,18781,2541924,8005992,313706,485740,5220720,239986,289143,303508,166268,739711,8292739,1321349,9078509,3123602,887192,8464795,6695324,1075614,1018272,43425,10660,9079206,2877863,9054632,8858027,731564,5482930,3484089,821693,5851582,305605,9081249,2504,3582409,1583562,76236,1567183,1608150,2520,10714,7703005,1763806,346594,2532,10726,2607595,8718831,2583033,6375932,6253054,911874,1042947,289285,215558,18962,9054740,9054744,9030746,3713568,9087522,9087524,9087525,18984,535089,199218,3426873,559680,281157,281158,1469000,2633,19019,35405,1165913,2484833,9019835,109161,6736494,4541,1591925,2688,10881,2812548,9087621,1444488,35466,3033747,9087639,780956,707234,3185,2731,11378,2501308,1419965,1419966,1215168,223938,5425860,108321,158413,748238,113784,6728406,2517726,1239778,2789,101094,5761768,5368554,43755,43756,10990,2800,76531,9079540,1017641,2810,35588,764683,305933,2697999,3312404,9087769,8235802,9071389,2848,60197,1583914,54379,584501,52032,2526018,3558211,1600324,2894,1297234,207701,1051495,3263336,5188468,2558838,437115,2947,2953,9079690,9079694,379791,314256,60310,11159,60314,2485148,2632607,2730917,183206,150439,4598704,11187,347062,2999,3006,3007,232393,11212,52179,35807,109540,3238,44006,3591145,4131820,1107794,3148784,7687156,3061,9087990,396283,4099068,68607,11265,4041736,3082,3086,625684,3093,3095,404504,8375322,11291,199708,2681885,2911282,60471,11323,191549,191550,68671,4664396,3151,3158,216153,6196314,60513,529,863339,7214952,1617010,396409,9022586,9071742,9088127,8678547,90649,9055385,1442854,1641630,224422,224423,617649,3099826,4771000,4771002,3034306,142531,1641671,2800844,855245,650456,44251,404702,3427551,3796200,2919658,1707251,5654398,19703,478465,445706,3344,1027348,77078,77083,7662889,4910378,290099,1674548,2617908,3390,1690944,150849,1477960,36169,167246,44367,2846033,3341541,1150304,5166992,3992930,36195,9087318,2501989,3431,9080170,9080173,148029,2559344,28017,9088370,9088380,2518399,7234112,7032204,11666,8514964,2485654,1199528,3504,16968,19890,200119,1338808,9088443,9088447,2485696,6952864,9088451,9088452,1228022,8859083,3532,9088465,85460,29262,1404375,3545,44506,3548,183775,3575268,306663,4820456,1691133,3582,658948,192006,552455,863753,60939,93709,9088526,175632,52760,542640,3620,3621,9088554,2240048,421428,9080377,2625090,134726,8719946,3346000,59320,1322579,2813527,1576544,44304,6942,3107116,9080440,9080441,6614650,380546,77443,904840,4484748,28310,11934,1429168,61121,1879749,4681416,2551497,634574,2870994,1478362,691938,12005,2551529,265971,20215,2545620,3839,2985729,9006850,3844,2723589,118535,5467912,3911436,3855,421651,12062,3518240,3875,3321643,495406,2515592,36659,495416,1044288,2617158,60688,8884050,3018595,749413,1027944,3948,69489,421746,151412,2740885,413568,175424,3973,2576271,176016,110481,3986,2740118,634780,1642398,2740130,4005,20392,110507,110509,110511,6934448,1642422,257979,470978,421833,12239,36818,241619,823256,224591,675808,28643,20459,9064431,2559987,1175543,200698,2799615,36861,2715648,1822722,184326,1396747,12304,6147,4121,5287966,4133,12331,356399,4145,6426674,4149,28727,28730,372799,1224772,2691144,217164,36941,217166,569429,8097883,4198,3068007,536680,7344234,2625644,28784,28785,749682,1855608,1667195,1552509,8990846,9080961,1142914,176261,3043465,4952202,8949902,28013,12437,4252,9080991,93552,2535588,389285,1544358,2592935,1544368,2822322,2527415,8450246,2617547,6115540,4314,2994399,5689568,4272364,8589551,1396977,4342,2511097,94459,463103,3518721,848138,7819544,1413410,110890,176435,9086805,1069368,12609,1290563,209224,2691402,291147,4835,2511189,4968790,9081176,5513956,20826,4448,78177,2609521,512372,7033206,127365,3666314,151950,1061263,8163745,4526,192944,2730056,2511282,2503091,676278,2679540,356796,602557,209348,168694,127433,4557,4558,192978,86494,2626023,70126,12783,315893,242172,9081343,9081346,733699,5820932,9083793,414219,6328856,3237978,791070,37409,12837,5141030,86573,45614,3191346,2781747,6484532,143929,144138,152126,266830,315992,1462877,9087077,1774177,6050402,250470,2740842,9087079,2511471,2511472,53873,5132914,2560633,2519675,4732,1028736,6910594,340614,6361738,873099,4757,1045147,160414,3658400,4776,406186,2667186,2888374,9091188,144062,7926560,3781314,21187,2757321,2757322,4813,111324,21214,2601695,29411,3633892,8696555,4848,2519796,201462,2527991,5288704,2511659,2945796,94982,1594119,3240712,123692,4649738,21264,119577,62240,889633,3486507,2544428,897838,8295218,332597,2549589,3027775,9081664,2519876,9089867,4084564,766809,21338,3896156,7959390,652131,13160,2511735,1430397,54148,201610,4862862,258962,95129,496538,5023,1266597,5032,5033,5034,86957,854174,2511802,2511803,54206,9032641,1676227,316364,9090013,168936,5098,5099,21485,103406,2623656,570356,9073657,2914033,7279615,3077124,5125,3503110,152585,418647,5139,4337156,29722,21534,2620933,5152,898091,21552,5542968,29755,62526,144448,439363,918369,3535945,799818,7590993,668759,562270,2896998,46183,37995,365677,8008814,1029232,38006,2946169,2511996,46208,5731458,5251,5254,38038,636059,2585760,365736,169574,5297,9032887,13498,2512065,783557,373965,677075,13529,46551,529643,1987827,87287,111865,111876,165758,9082118,1422606,111889,7140626,3290390,8992023,5401,2676001,759075,980265,5422,11828,2618686,120127,2512196,202059,3388753,2618706,46419,30036,5461,2528598,326430,13671,2594154,9057649,4519290,2561411,5772676,1521033,5617036,882063,3429776,38296,360005,267681,2528677,13735,2545065,8959402,4044208,2866760,276723,4781496,2561468,218558,13760,898499,9090502,497101,9090511,2296,3659218,6329812,2297,13784,13786,775643,243165,4208110,13807,2504184,3192314,5633,7960067,2668036,8590855,7351895,300561,5651,3724824,63002,63003,685605,644646,9066025,9090604,1316400,276017,579123,13881,144956,112190,161357,7984720,2212792,530003,8091224,54879,5002854,22126,8599154,3651188,9082490,9074303,284288,1046152,267918,1005201,538258,5781,2512541,5794,3421862,2528939,186028,292536,8517311,1144513,1537731,14020,5830,9074385,2774740,1521374,3503844,9082599,1390313,5407698,79601,800500,268030,17365,177923,1534252,4473816,5912,526639,9082653,9082654,8967971,8943399,1283883,9082674,9082675,38714,65163,3184457,38731,9033551,30562,4069220,30568,1333104,304104,14194,4882734,407417,300923,325502,6027136,317316,11926,14224,8632212,3856282,472990,9083205,6048,2529187,2840484,7813446,882598,2488233,79793,55229,366532,169933,301012,2709752,2537448,47081,3873106,6140,1660927,14339,6149,22534,1169418,38927,47121,38932,202773,9087321,2619422,30754,1030,14379,1579055,4429874,456760,161849,71744,669761,9082946,6213,2644043,817232,104537,14426,2783323,2514618,1325153,14435,2832491,2513004,1603698,270640,333943,9091192,30843,1063037,7141502,202880,2676877,8886414,9083026,2635924,276629,301207,9090960,17941,759986,14515,1456318,186562,6340,2095306,2423,440524,8911077,6378,294610,2529519,194803,1439988,6392,260347,4593924,2521350,743687,153864,2685193,243978,571671,678170,9050395,9050397,1620256,31013,5267164,1104172,9050416,6453,547129,5634364,72003,2521413,9083206,5888328,3258703,9050449,9050450,33768,3348823,63835,6994268,3053925,14704,2750838,267817,8944006,6151916,6540,145808,76184,1456532,4487574,1661344,9083300,7436710,6572,72113,1186226,2621171,5814708,350647,9058745,7813567,8198594,1358275,2800074,2531063,5679524,145883,6650332,72164,186853,5201,539113,4315628,7903726,793071,31217,3234295,9075195,9075197,286464,4422156,9067024,2521620,39455,88610,6697,184071,6578,8968756,1194556,9050689,9050691,9050693,9050701,55890,14932,828392,6743,3892324,252509,252510,186977,334435,2988644,162409,7871082,5368254,23159,187000,6782,9075331,8804999,2759304,7346828,842382,980077,9083540,15002,2292380,5872298,334517,5429952,6150862,498385,2516089,6874,703207,304252,24359,162545,678645,432889,7644287,2530046,15107,6918,3144456,195340,2513679,7944976,310033,39704,88859,310045,15134,6943,8796966,1096490,7830318,6962,7988,15166,8960834,113487,736080,1252180,32180,31576,2787812,7007,6396770,3549670,416615,785262,187248,47988,15227,47996,3058155,9067396,9083785,3251087,2562961,9083794,7062,9079279,2775968,129959,129960,573255,7420847,56243,121780,154551,1157625,72672,146401,2562555,15333,2825190,1586344,9059320,2579455,113676,2546705,279727,457759,5602336,7201,433186,1673734,8904757,2890796,212015,72754,3587124,613435,2513981,2931787,638029,1186894,2513999,60799,8125527,310369,2489444,318570,23663,2595956,31861,15478,31864,2517524,2595964,15485,7814270,392328,2505875,416918,48280,2014361,2522279,5926770,294068,662714,228542,1858751,3480778,7371,1621196,1014993,622459,212197,7399,228584,15606,1178876,3792130,3792132,507148,1637654,1236258,7470,2522417,3290552,4488538,23901,6401936,204131,2503910,3985,138600,7696274,1596782,802163,32660,48506,343420,653891,1473945,179615,3587494,23975,114088,204204,1310128,581042,73140,23995,23996,1629656,9051620,9051621,7654,204269,6372852,7757303,7678,15874,171523,8535556,122373,2955863,4488716,56846,1424921,1924636,312581,569264,97826,4521508,73257,7729,2563636,65081,196154,3531,257974,27233,147016,155213,15953,204379,2514524,2503953,32362,15980,15981,3292783,433790,1048202,1474187,614036,3948190,3948192,97953,3243689,269997,433844,9085169,5676730,310973,597697,7298755,597701,16332,14967,9002701,6776,81618,120099,1007319,179931,3047132,6151912,106220,900846,2572019,5417,114427,7936,65287,7944,319242,8781579,8953620,40726,9087620,40737,2826023,2596660,171834,8372027,1638204,352071,524106,65361,3406478,50489,9084764,384862,2695011,1728359,1341,2727800,873791,778108,2727806,8880003,8601478,335752,147345,2654099,9066196,2514846,1515423,688032,2727855,139185,3506105,1449921,745411,466887,6873036,4775892,16344,335834,802782,4030440,229366,16383
37561748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
